ID,Player_Name,Age,Primary_Position,Player_Type,Positions,Club,League,Contract_End_Year,Height_cm,Weight_kg,BMI,Value_EUR,Value_Formatted,Wage_EUR,Wage_Formatted,Value_per_Overall,apps,min,goals,a,NPG,Performance_Score,Overall rating,Potential,foot,Acceleration,Sprint speed,Stamina,Strength,Interceptions,Vision,Composure,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Positioning,Weak foot,Skill moves,"﻿""number"""
246748,Aihen Muñoz,27,LB,Outfield,LB LM,Real Sociedad,La Liga,2027,175.0,68.0,22.2,4099999.9999999995,4.1M,29000.0,29K,55405.41,21,829,1,0,1,0.11,74,74,Left,76,75,74,62,71,66,74,73,70,10,9,15,3,3,209
247729,André Almeida,25,CAM,Outfield,CAM LM ST CM,Valencia CF,La Liga,2029,176.0,62.0,20.02,5500000.0,5.5M,29000.0,29K,74324.32,22,1007,0,2,0,0.18,74,77,Right,72,68,67,59,76,77,78,69,65,6,9,8,3,3,447
247832,Thierry Correia,26,RB,Outfield,RB LB RM,Valencia CF,La Liga,2028,176.0,69.0,22.28,4200000.0,4.2M,29000.0,29K,56756.76,24,1386,0,2,0,0.13,74,74,Right,88,90,72,68,70,69,70,72,70,10,15,6,4,3,391
263396,Copete,25,CB,Outfield,CB,Valencia CF,La Liga,2029,192.0,73.0,19.8,5500000.0,5.5M,27000.0,27K,74324.32,21,1767,0,0,0,0.0,74,78,Left,58,55,65,73,76,50,62,76,74,11,13,13,2,2,446
205192,Denis Suárez,31,CM,Outfield,CM LM CDM,Deportivo Alavés,La Liga,2027,176.0,69.0,22.28,3500000.0,3.5M,25000.0,25K,47297.3,30,1407,1,2,1,0.19,74,74,Right,60,67,59,58,66,77,74,66,49,10,14,7,3,3,177
240458,Ander Guevara,27,CDM,Outfield,CDM CM,Deportivo Alavés,La Liga,2027,180.0,73.0,22.53,4300000.0,4.3M,23000.0,23K,58108.11,25,581,1,1,1,0.31,74,75,Right,50,35,77,68,73,73,76,75,71,14,12,14,3,3,195
246113,Adrià Pedrosa,27,LB,Outfield,LB LM LW,"Elche CF Jun 30, 2026 On loan",La Liga,,176.0,69.0,22.28,4099999.9999999995,4.1M,25000.0,25K,55405.41,27,1053,1,1,1,0.17,74,74,Left,88,86,86,62,67,65,70,68,67,14,14,10,3,3,206
253416,Raúl García,24,ST,Outfield,ST,CA Osasuna,La Liga,2028,192.0,70.0,18.99,6500000.0,6.5M,26000.0,26K,87837.84,36,926,7,1,7,0.78,74,79,Right,67,71,63,74,15,68,70,31,28,12,15,6,3,3,39
271373,Fran Pérez,22,RM,Outfield,RM LM RB,Rayo Vallecano,La Liga,2029,175.0,68.0,22.2,6500000.0,6.5M,18000.0,18K,87837.84,29,1226,2,1,2,0.22,74,79,Right,79,78,66,55,48,70,67,41,31,9,13,9,3,4,147
276895,Alemão,27,ST,Outfield,ST,Rayo Vallecano,La Liga,2030,182.0,85.0,25.66,4600000.0,4.6M,22000.0,22K,62162.16,26,1118,4,0,4,0.32,74,74,Right,70,76,77,87,25,70,72,30,18,12,14,12,5,3,89
69967,Isaac Romero,25,ST,Outfield,ST,Sevilla FC,La Liga,2028,184.0,70.0,20.68,5500000.0,5.5M,27000.0,27K,74324.32,29,1506,4,0,4,0.24,74,77,Left,81,84,76,74,22,65,66,12,10,5,12,8,3,3,87
213917,Fábio Cardoso,31,CB,Outfield,CB,Sevilla FC,La Liga,2028,187.0,82.0,23.45,2900000.0,2.9M,26000.0,26K,39189.19,4,309,0,0,0,0.0,74,74,Right,62,53,76,82,75,41,68,73,71,7,14,15,2,2,551
224309,Joan Jordán,30,CM,Outfield,CM CDM,Sevilla FC,La Liga,2027,185.0,74.0,21.62,4000000.0,4M,27000.0,27K,54054.05,3,15,0,0,0,0.0,74,74,Right,50,52,75,74,73,75,73,74,59,13,12,12,4,3,309
234426,Marcão,29,CB,Outfield,CB,Sevilla FC,La Liga,2027,185.0,80.0,23.37,3500000.0,3.5M,26000.0,26K,47297.3,13,935,1,0,1,0.1,74,74,Left,56,61,67,81,70,54,70,73,72,8,8,10,3,2,245
270301,Peque,22,CAM,Outfield,CAM LM ST CM,Sevilla FC,La Liga,2028,172.0,66.0,22.31,8500000.0,8.5M,23000.0,23K,114864.86,26,952,2,1,2,0.28,74,81,Right,79,76,72,45,27,73,73,48,40,13,8,12,4,3,158
278659,Pau Navarro,20,CB,Outfield,CB RB,Villarreal CF,La Liga,2030,185.0,72.0,21.04,8500000.0,8.5M,21000.0,21K,114864.86,24,2034,0,0,0,0.0,74,83,Right,59,65,67,63,77,63,61,79,75,9,9,10,3,2,493
189860,Kiko Femenía,34,RB,Outfield,RB RM,Getafe CF,La Liga,2027,174.0,61.0,20.15,1500000.0,1.5M,27000.0,27K,20270.27,28,2070,1,1,1,0.09,74,74,Right,68,68,72,61,74,67,63,76,74,16,15,15,3,3,187
226157,Javi Muñoz,30,CM,Outfield,CM CAM RM,Getafe CF,La Liga,2028,175.0,69.0,22.53,4000000.0,4M,28000.0,28K,54054.05,17,527,0,0,0,0.0,74,74,Right,71,72,84,74,76,76,69,74,71,6,10,7,4,3,336
234835,Domingos Duarte,30,CB,Outfield,CB,Getafe CF,La Liga,2028,190.0,80.0,22.16,3500000.0,3.5M,27000.0,27K,47297.3,34,2953,1,1,1,0.06,74,74,Right,50,52,69,78,77,44,64,75,73,9,9,14,3,2,213
274555,Mario Martín,21,CM,Outfield,CM CDM CAM,Getafe CF,La Liga,2027,178.0,74.0,23.36,9500000.0,9.5M,20000.0,20K,128378.38,35,2158,2,1,2,0.13,74,82,Right,64,69,81,70,71,74,69,75,74,11,11,9,3,3,151
279026,Hugo Rincón,22,RB,Outfield,RB RM,"Girona FC Jun 30, 2026 On loan",La Liga,,183.0,75.0,22.4,9000000.0,9M,27000.0,27K,121621.62,33,1713,1,1,1,0.11,74,82,Right,82,84,82,73,70,66,66,71,68,14,11,10,2,2,256
251616,David Carmo,25,CB,Outfield,CB,"Real Oviedo Jun 30, 2026 On loan",La Liga,,196.0,84.0,21.87,5500000.0,5.5M,57000.0,57K,74324.32,22,1785,1,0,1,0.05,74,78,Left,53,63,73,82,76,61,70,75,72,10,7,14,2,2,278
275985,Alberto Reina,27,CM,Outfield,CM CDM CAM,Real Oviedo,La Liga,2027,179.0,71.0,22.16,4500000.0,4.5M,27000.0,27K,60810.81,38,2616,4,1,4,0.17,74,74,Right,64,74,81,66,69,75,72,68,64,13,8,15,3,3,88
275468,Andrés García,22,RB,Outfield,RB RM,Aston Villa,Premier League,2029,183.0,82.0,24.49,6500000.0,6.5M,54000.0,54K,89041.1,6,82,0,0,0,0.0,73,81,Right,77,77,74,63,72,67,69,71,67,11,12,11,4,3,489
264290,Pablo,21,ST,Outfield,ST,West Ham United,Premier League,2030,184.0,74.0,21.86,7000000.0,7M,37000.0,37K,95890.41,14,844,0,1,0,0.11,73,81,Right,75,73,73,70,34,67,72,31,25,14,10,7,3,3,528
259170,Rodrigo Gomes,21,LW,Outfield,LW LM RM,Wolverhampton Wanderers,Premier League,2029,175.0,67.0,21.88,7000000.0,7M,36000.0,36K,95890.41,22,951,3,0,3,0.28,73,82,Right,80,80,67,42,63,68,72,59,52,10,13,14,3,3,124
268868,Tiago Gouveia,24,RW,Outfield,RW LW LM RM,"OGC Nice Jun 30, 2026 On loan",Ligue 1,,176.0,73.0,23.57,4800000.0,4.8M,14000.0,14K,65753.42,15,507,0,0,0,0.0,73,79,Right,84,82,64,50,46,74,73,48,41,12,13,8,3,3,511
237960,Mama Baldé,29,LW,Outfield,LW ST LM,Stade Brestois 29,Ligue 1,2027,176.0,69.0,22.28,3000000.0,3M,21000.0,21K,41095.89,18,712,2,2,2,0.5,73,73,Right,85,90,75,75,47,65,66,52,48,6,12,13,3,3,126
275028,Arthur,22,RM,Outfield,RM RB,Bayer 04 Leverkusen,Bundesliga,2028,174.0,69.0,22.79,4700000.0,4.7M,40000.0,40K,64383.56,20,1130,1,3,1,0.32,73,78,Right,80,85,68,49,65,67,62,67,64,12,5,10,3,4,229
75056,Chema Andrés,20,CDM,Outfield,CDM CM,VfB Stuttgart,Bundesliga,2030,190.0,82.0,22.71,6500000.0,6.5M,19000.0,19K,89041.1,25,1299,3,0,3,0.21,73,82,Right,57,59,66,69,82,68,72,72,62,9,6,10,3,3,121
235875,Pol Lirola,27,RB,Outfield,RB CB CM,Hellas Verona FC,Serie A,2028,183.0,70.0,20.9,2900000.0,2.9M,10000.0,10K,39726.03,6,310,0,0,0,0.0,73,73,Right,70,73,73,61,69,65,67,71,68,12,12,9,3,3,324
235875,Pol Lirola,27,RB,Outfield,RB CB CM,Hellas Verona FC,Ligue 1,2028,183.0,70.0,20.9,2900000.0,2.9M,10000.0,10K,39726.03,3,19,0,0,0,0.0,73,73,Right,70,73,73,61,69,65,67,71,68,12,12,9,3,3,274
278668,Zé Pedro,28,CB,Outfield,CB,Cagliari,Serie A,2028,187.0,84.0,24.02,3100000.0,3.1M,11000.0,11K,42465.75,23,1723,0,1,0,0.05,73,75,Right,69,68,68,72,74,58,67,74,72,8,13,7,2,2,549
262140,Carlos Domínguez,24,CB,Outfield,CB,RC Celta,La Liga,2028,187.0,81.0,23.16,4200000.0,4.2M,17000.0,17K,57534.25,8,602,0,0,0,0.0,73,78,Left,56,68,58,79,72,47,68,76,70,5,14,9,3,2,420
263133,Antoniu Roca,22,RM,Outfield,RM LM RW,RCD Espanyol,La Liga,2028,180.0,65.0,20.06,4200000.0,4.2M,15000.0,15K,57534.25,13,262,0,0,0,0.0,73,76,Right,82,81,62,58,40,70,70,44,33,11,6,15,3,3,492
232008,Toni Lato,27,LB,Outfield,LB LM,RCD Mallorca,La Liga,2027,171.0,64.0,21.89,2900000.0,2.9M,22000.0,22K,39726.03,12,601,0,1,0,0.15,73,73,Left,76,76,65,56,67,66,64,70,71,7,10,9,4,3,324
248820,Mateu Morey,25,RB,Outfield,RB RM LB,RCD Mallorca,La Liga,2027,173.0,67.0,22.39,3700000.0,3.7M,21000.0,21K,50684.93,18,723,1,0,1,0.12,73,76,Right,75,75,68,51,75,62,63,69,73,6,13,7,3,3,217
252909,Antonio Sánchez,28,RM,Outfield,RM CM RB,RCD Mallorca,La Liga,2027,179.0,78.0,24.34,3100000.0,3.1M,24000.0,24K,42465.75,30,1016,0,0,0,0.0,73,73,Right,71,72,83,75,72,73,71,68,64,15,13,14,3,3,430
272455,Pablo Marín,21,CM,Outfield,CM CDM RM CAM,Real Sociedad,La Liga,2029,178.0,71.0,22.41,7000000.0,7M,20000.0,20K,95890.41,34,1491,0,1,0,0.06,73,82,Right,69,67,63,59,70,74,66,72,55,7,7,15,3,3,451
264160,Pablo Ibáñez,26,CM,Outfield,CM CDM,Deportivo Alavés,La Liga,2030,179.0,74.0,23.1,3600000.0,3.6M,22000.0,22K,49315.07,37,2278,1,1,1,0.08,73,74,Right,68,74,75,62,72,73,59,71,72,12,13,10,3,2,242
246809,Marc Aguado,25,CDM,Outfield,CDM CM,Elche CF,La Liga,2027,178.0,68.0,21.46,4099999.9999999995,4.1M,17000.0,17K,56164.38,35,2539,1,2,1,0.11,73,78,Right,61,69,76,64,71,74,72,71,70,12,14,9,3,2,274
259173,Víctor Chust,25,CB,Outfield,CB,"Elche CF Jun 30, 2026 On loan",La Liga,,182.0,77.0,23.25,4000000.0,4M,8000.0,8K,54794.52,31,2146,1,0,1,0.04,73,78,Right,68,73,60,75,74,50,68,74,73,7,9,14,5,2,224
206219,Juan Cruz,32,LB,Outfield,LB CB CDM,CA Osasuna,La Liga,2029,180.0,79.0,24.38,2100000.0,2.1M,25000.0,25K,28767.12,15,644,0,0,0,0.0,73,73,Left,72,69,71,69,72,57,60,74,73,14,11,11,3,2,403
225200,Kike Barja,28,LW,Outfield,LW LM RW,CA Osasuna,La Liga,2030,178.0,69.0,21.78,3100000.0,3.1M,27000.0,27K,42465.75,27,369,2,2,2,0.97,73,73,Right,76,73,63,60,33,72,69,35,31,6,12,15,3,3,123
248805,Sergio Camello,24,ST,Outfield,ST,Rayo Vallecano,La Liga,2027,177.0,69.0,22.02,4700000.0,4.7M,18000.0,18K,64383.56,22,810,5,1,5,0.67,73,78,Right,76,76,73,58,35,75,75,36,23,13,8,11,4,4,66
216475,Morales,37,ST,Outfield,ST LM CAM,Levante UD,La Liga,2030,180.0,70.0,21.6,1000000.0,1M,19000.0,19K,13698.63,20,298,1,1,0,0.6,73,73,Right,75,76,69,66,58,71,76,54,45,14,13,16,4,4,175
242279,Oriol Rey,27,CM,Outfield,CM CDM,Levante UD,La Liga,2027,177.0,71.0,22.66,3200000.0,3.2M,22000.0,22K,43835.62,20,1316,0,1,0,0.07,73,73,Left,55,59,85,73,73,76,72,75,64,6,13,6,3,2,405
275986,Álex Sancris,28,RM,Outfield,RM LM RW,Getafe CF,La Liga,2028,181.0,77.0,23.5,3100000.0,3.1M,26000.0,26K,42465.75,18,693,0,1,0,0.13,73,73,Right,78,79,77,62,25,68,53,26,27,9,6,13,5,3,554
272718,Joel Roca,20,LW,Outfield,LW LM,Girona FC,La Liga,2029,176.0,72.0,23.24,6500000.0,6.5M,19000.0,19K,89041.1,32,1463,3,1,3,0.25,73,82,Right,85,82,65,61,46,70,66,45,42,8,14,11,3,3,106
76803,Emersonn,20,ST,Outfield,ST,Toulouse FC,Ligue 1,2029,186.0,77.0,22.26,5000000.0,5M,14000.0,14K,69444.44,27,1517,7,2,7,0.53,72,81,Right,78,84,71,78,21,59,70,28,23,7,8,13,3,3,33
265732,Àlex Sala,24,CDM,Outfield,CDM CM,Lecce,Serie A,2028,185.0,77.0,22.5,3100000.0,3.1M,8000.0,8K,43055.56,9,148,0,1,0,0.6,72,76,Right,65,65,72,77,66,68,73,75,72,10,11,9,3,2,454
275783,Kialonda Gaspar,27,CB,Outfield,CB,Lecce,Serie A,2027,193.0,88.0,23.62,2500000.0,2.5M,9000.0,9K,34722.22,23,1827,0,0,0,0.0,72,74,Right,63,66,79,89,68,30,62,75,72,8,8,8,2,2,496
240938,Junior Messias,34,CM,Outfield,CM CAM,Genoa,Serie A,2028,179.0,70.0,21.85,1100000.0,1.1M,18000.0,18K,15277.78,20,655,3,1,2,0.55,72,72,Left,75,76,61,52,61,74,65,66,51,8,8,9,3,3,101
277708,Unai Gómez,22,CAM,Outfield,CAM LM CM,Athletic Club,La Liga,2028,183.0,75.0,22.4,3800000.0,3.8M,24000.0,24K,52777.78,26,930,1,1,1,0.19,72,78,Left,77,77,72,70,35,74,66,51,42,9,13,7,3,3,248
202716,Abdón Prats,32,ST,Outfield,ST CAM,RCD Mallorca,La Liga,2028,181.0,81.0,24.72,1900000.0,1.9M,24000.0,24K,26388.89,15,92,0,0,0,0.0,72,72,Left,60,68,59,75,25,45,65,23,18,10,11,15,3,3,390
270206,Mateo Joseph,21,ST,Outfield,ST RM RW,"RCD Mallorca Jun 30, 2026 On loan",La Liga,,185.0,74.0,21.62,5500000.0,5.5M,31000.0,31K,76388.89,29,1707,2,3,2,0.26,72,82,Right,79,84,73,73,43,61,66,46,23,6,14,8,3,2,150
265520,Unai Marrero,23,GK,Goalkeeper,GK,Real Sociedad,La Liga,2027,189.0,82.0,22.96,4000000.0,4M,12000.0,12K,55555.56,1,90,0,0,0,0.0,72,79,Right,32,29,24,59,9,42,40,10,10,73,72,70,3,1,414
229667,Josan,35,RM,Outfield,RM RB RW,Elche CF,La Liga,2030,175.0,68.0,22.2,950000.0,950K,13000.0,13K,13194.44,19,525,0,3,0,0.51,72,72,Right,79,80,61,32,65,66,66,69,65,7,11,12,3,4,409
244393,Gonzalo Villar,27,CM,Outfield,CM CAM CDM,Elche CF,La Liga,2029,181.0,74.0,22.59,2500000.0,2.5M,17000.0,17K,34722.22,12,722,1,0,1,0.12,72,72,Right,50,59,71,67,70,74,73,71,69,12,11,8,3,3,201
270109,Martim Neto,22,CM,Outfield,CM CDM CAM,Elche CF,La Liga,2028,185.0,82.0,23.96,5000000.0,5M,15000.0,15K,69444.44,25,1367,2,5,2,0.46,72,81,Right,77,76,77,63,60,75,69,64,57,12,15,6,3,3,164
272445,Álvaro Rodríguez,20,ST,Outfield,ST,Elche CF,La Liga,2029,192.0,81.0,21.97,5000000.0,5M,14000.0,14K,69444.44,34,2199,7,5,7,0.49,72,83,Left,78,82,70,79,36,64,61,35,30,11,14,7,3,3,44
78367,Oso,21,LB,Outfield,LB LM,Sevilla FC,La Liga,2027,183.0,68.0,20.31,5000000.0,5M,15000.0,15K,69444.44,21,1397,2,3,2,0.32,72,80,Left,79,77,70,56,69,70,61,70,68,14,6,7,2,2,162
267960,Andrés Castrín,22,CB,Outfield,CB,Sevilla FC,La Liga,2027,188.0,83.0,23.48,4900000.0,4.9M,18000.0,18K,68055.56,19,1251,1,0,1,0.07,72,81,Right,63,66,66,78,72,48,57,73,68,6,15,14,3,2,266
247328,Unai Vencedor,24,CDM,Outfield,CDM CM,"Levante UD Jun 30, 2026 On loan",La Liga,,176.0,71.0,22.92,2900000.0,2.9M,22000.0,22K,40277.78,16,837,0,0,0,0.0,72,75,Right,69,55,77,73,69,72,73,70,68,15,6,6,4,3,394
252865,Iker Losada,23,CAM,Outfield,CAM LM CM,"Levante UD Jun 30, 2026 On loan",La Liga,,175.0,70.0,22.86,3500000.0,3.5M,17000.0,17K,48611.11,23,882,3,1,3,0.41,72,77,Right,73,72,55,61,53,72,67,28,21,8,10,12,3,3,99
197891,Juanmi,32,ST,Outfield,ST LM LW,Getafe CF,La Liga,2027,172.0,69.0,23.32,1900000.0,1.9M,25000.0,25K,26388.89,8,152,1,0,1,0.59,72,72,Right,74,72,65,56,26,65,70,32,25,11,6,12,3,3,169
277269,Adrián Liso,20,ST,Outfield,ST LM RM CAM,"Getafe CF Jun 30, 2026 On loan",La Liga,,182.0,72.0,21.74,5000000.0,5M,7000.0,7K,69444.44,28,1725,3,0,3,0.16,72,83,Left,82,84,73,75,34,65,63,40,31,9,6,5,3,3,110
239250,Abel Ruiz,25,ST,Outfield,ST,Girona FC,La Liga,2029,180.0,75.0,23.15,3100000.0,3.1M,22000.0,22K,43055.56,9,168,0,0,0,0.0,72,75,Right,71,76,79,73,24,76,70,38,20,6,10,10,3,4,378
219180,Dani Calvo,31,CB,Outfield,CB,Real Oviedo,La Liga,2030,190.0,82.0,22.71,1600000.0,1.6M,22000.0,22K,22222.22,21,1688,0,0,0,0.0,72,72,Right,46,51,75,84,74,42,68,73,70,11,7,13,3,2,330
278813,Marc Guiu,19,ST,Outfield,ST,Chelsea,Premier League,2029,187.0,82.0,23.45,4500000.0,4.5M,45000.0,45K,63380.28,10,250,0,1,0,0.36,71,84,Right,73,78,66,76,29,55,70,31,27,5,6,14,4,3,444
234724,John Victor,29,GK,Goalkeeper,GK,Nottingham Forest,Premier League,2028,196.0,91.0,23.69,1300000.0,1.3M,30000.0,30K,18309.86,5,440,0,0,0,0.0,71,71,Right,19,28,19,69,9,38,23,10,11,74,67,68,1,1,511
77593,Mateus Mané,17,CAM,Outfield,CAM CM RW,Wolverhampton Wanderers,Premier League,2029,175.0,71.0,23.18,4300000.0,4.3M,20000.0,20K,60563.38,27,1784,3,1,3,0.2,71,84,Right,81,82,66,62,40,71,72,45,33,10,7,5,3,3,127
242054,Igor Silva,28,RB,Outfield,RB CB RM,FC Lorient,Ligue 1,2028,173.0,66.0,22.05,1700000.0,1.7M,13000.0,13K,23943.66,17,1208,1,0,1,0.07,71,71,Right,74,77,75,58,69,58,58,70,64,11,12,6,2,3,203
277929,Kauã Santos,22,GK,Goalkeeper,GK,Eintracht Frankfurt,Bundesliga,2030,196.0,85.0,22.13,3600000.0,3.6M,9000.0,9K,50704.23,13,1084,0,0,0,0.0,71,81,Right,34,42,24,64,8,33,29,14,13,76,65,62,1,1,402
258615,Oier Zarraga,26,CM,Outfield,CM CDM,Udinese,Serie A,2027,175.0,76.0,24.82,2000000.0,2M,12000.0,12K,28169.01,24,427,0,0,0,0.0,71,71,Right,74,65,63,58,66,72,72,68,62,12,8,11,3,3,400
256856,Fali Candé,27,CB,Outfield,CB,Sassuolo,Serie A,2028,184.0,82.0,24.22,2000000.0,2M,13000.0,13K,28169.01,12,509,0,0,0,0.0,71,73,Left,79,81,85,73,71,56,70,72,67,9,12,13,2,2,442
194911,Adrián,38,GK,Goalkeeper,GK,Real Betis Balompié,La Liga,2029,190.0,80.0,22.16,210000.0,210K,7000.0,7K,2957.75,1,90,0,0,0,0.0,71,71,Right,44,42,38,63,25,32,57,19,14,68,75,74,2,1,294
72425,Yoel Lago,21,CB,Outfield,CB,RC Celta,La Liga,2029,185.0,70.0,20.45,3500000.0,3.5M,12000.0,12K,49295.77,12,966,0,0,0,0.0,71,78,Right,56,66,64,75,72,49,68,75,67,7,8,8,3,2,482
262479,Rubén Sánchez,24,RB,Outfield,RB RM,RCD Espanyol,La Liga,2027,185.0,73.0,21.33,2600000.0,2.6M,12000.0,12K,36619.72,21,774,0,1,0,0.12,71,76,Right,83,83,82,65,66,65,63,66,61,14,13,8,3,3,431
260082,Jesús Vázquez,22,LB,Outfield,LB LM,Valencia CF,La Liga,2028,182.0,76.0,22.94,2800000.0,2.8M,19000.0,19K,39436.62,24,936,0,0,0,0.0,71,77,Left,78,75,69,63,65,63,63,71,70,15,10,11,2,2,415
264842,Calebe,25,RM,Outfield,RM CM RW,Deportivo Alavés,La Liga,2029,173.0,67.0,22.39,2200000.0,2.2M,17000.0,17K,30985.92,19,767,0,0,0,0.0,71,72,Left,74,76,68,55,58,71,70,66,62,12,13,13,2,3,532
239671,Tete Morente,28,LM,Outfield,LM LW RM,Elche CF,La Liga,2028,184.0,78.0,23.04,1900000.0,1.9M,16000.0,16K,26760.56,13,940,1,1,1,0.19,71,71,Right,80,77,72,64,54,61,65,35,31,13,9,11,3,3,223
239671,Tete Morente,28,LM,Outfield,LM LW RM,Elche CF,Serie A,2028,184.0,78.0,23.04,1900000.0,1.9M,16000.0,16K,26760.56,16,859,0,0,0,0.0,71,71,Right,80,77,72,64,54,61,65,35,31,13,9,11,3,3,407
278923,Héctor Fort,18,RB,Outfield,RB LB RM CM,"Elche CF Jun 30, 2026 On loan",La Liga,,185.0,78.0,22.79,4200000.0,4.2M,27000.0,27K,59154.93,14,478,2,2,2,0.75,71,83,Right,82,84,65,63,67,64,62,66,65,7,10,8,3,3,153
264159,Iker Benito,22,LW,Outfield,LW RM LM,CA Osasuna,La Liga,2027,176.0,71.0,22.92,3800000.0,3.8M,19000.0,19K,53521.13,6,148,1,0,1,0.6,71,78,Right,82,78,72,65,62,67,69,57,51,10,8,10,3,3,238
274355,Iker Muñoz,22,CM,Outfield,CM CDM,CA Osasuna,La Liga,2030,180.0,69.0,21.3,4200000.0,4.2M,18000.0,18K,59154.93,19,928,0,0,0,0.0,71,79,Right,56,58,68,67,72,70,65,71,69,10,11,5,3,3,457
246011,Víctor García,27,RM,Outfield,RM RW RB,Levante UD,La Liga,2028,180.0,79.0,24.38,2000000.0,2M,18000.0,18K,28169.01,21,1065,2,1,2,0.25,71,71,Right,78,76,77,62,52,65,59,61,45,11,6,7,3,3,133
238305,Nacho Vidal,30,RB,Outfield,RB CM,Real Oviedo,La Liga,2027,180.0,75.0,23.15,1600000.0,1.6M,20000.0,20K,22535.21,30,2383,0,0,0,0.0,71,71,Right,73,73,70,63,71,64,69,68,67,8,8,11,3,3,344
83381,Souza,19,LB,Outfield,LB LM,Tottenham Hotspur,Premier League,2031,183.0,75.0,22.4,3600000.0,3.6M,29000.0,29K,51428.57,4,136,0,0,0,0.0,70,82,Left,83,80,64,56,67,66,68,68,68,13,6,5,3,2,532
80674,Dro Fernández,17,CM,Outfield,CM CAM,Paris Saint-Germain,La Liga,2030,182.0,68.0,20.53,3600000.0,3.6M,19000.0,19K,51428.57,4,83,0,0,0,0.0,70,85,Right,68,72,62,51,61,73,71,63,46,10,6,12,3,3,530
80674,Dro Fernández,17,CM,Outfield,CM CAM,Paris Saint-Germain,Ligue 1,2030,182.0,68.0,20.53,3600000.0,3.6M,19000.0,19K,51428.57,12,680,1,0,1,0.13,70,85,Right,68,72,62,51,61,73,71,63,46,10,6,12,3,3,239
279880,Renato Marin,18,GK,Goalkeeper,GK,Paris Saint-Germain,Ligue 1,2030,193.0,80.0,21.48,3200000.0,3.2M,10000.0,10K,45714.29,2,180,0,0,0,0.0,70,83,Left,35,31,36,66,13,42,42,14,10,70,64,68,3,1,416
79270,Alisson,22,LW,Outfield,LW RW CAM LM,"Napoli Jun 30, 2026 On loan",Premier League,,177.0,70.0,22.34,3600000.0,3.6M,10000.0,10K,51428.57,26,2340,0,0,0,0.0,70,78,Right,82,83,69,58,33,67,63,39,35,6,8,11,4,3,303
76739,Pablo García,19,RW,Outfield,RW RM LM,Real Betis Balompié,La Liga,2029,175.0,67.0,21.88,3800000.0,3.8M,12000.0,12K,54285.71,15,346,0,0,0,0.0,70,83,Left,79,79,59,68,44,69,64,29,32,13,15,6,3,3,513
76740,Ángel Ortiz,20,RB,Outfield,RB RM,Real Betis Balompié,La Liga,2029,167.0,60.0,21.51,3300000.0,3.3M,11000.0,11K,47142.86,13,584,0,0,0,0.0,70,81,Right,80,81,72,59,67,67,67,67,65,6,7,6,3,2,512
76768,Ángel Pérez,22,RM,Outfield,RM RB LM RW,Deportivo Alavés,La Liga,2030,183.0,76.0,22.69,3600000.0,3.6M,14000.0,14K,51428.57,16,1292,1,3,1,0.28,70,79,Right,87,88,81,65,65,63,61,66,64,6,9,15,3,3,284
279109,Víctor Parada,23,LB,Outfield,LB CB RB LM,Deportivo Alavés,La Liga,2029,185.0,76.0,22.21,2100000.0,2.1M,13000.0,13K,30000.0,30,2159,0,3,0,0.12,70,74,Left,74,79,72,75,69,63,63,71,69,14,10,12,3,3,472
265396,Carlos Martín,23,ST,Outfield,ST LM CAM,"Rayo Vallecano Jun 30, 2026 On loan",La Liga,,181.0,73.0,22.28,3200000.0,3.2M,29000.0,29K,45714.29,11,473,0,0,0,0.0,70,77,Right,74,78,67,69,44,68,62,40,32,14,9,14,4,3,433
269643,Alex Forés,24,ST,Outfield,ST,"Real Oviedo Jun 30, 2026 On loan",La Liga,,179.0,67.0,20.91,2400000.0,2.4M,19000.0,19K,34285.71,18,331,0,1,0,0.27,70,75,Right,70,70,73,62,30,53,66,33,30,8,10,12,3,3,548
79607,Rafael Luís,20,CDM,Outfield,CDM CM,"RC Strasbourg Alsace Jun 30, 2026 On loan",Ligue 1,,188.0,83.0,23.48,3200000.0,3.2M,7000.0,7K,46376.81,12,573,0,1,0,0.16,69,81,Left,62,59,67,72,66,68,61,68,65,11,7,6,3,2,507
80283,Giovane,21,ST,Outfield,ST RW RM CAM,Napoli,Serie A,2030,184.0,84.0,24.81,3200000.0,3.2M,30000.0,30K,46376.81,33,1873,3,5,3,0.38,69,79,Left,67,65,52,63,21,69,70,22,21,5,10,8,2,4,118
70555,Tiago Gabriel,20,CB,Outfield,CB,Lecce,Serie A,2027,195.0,85.0,22.35,2900000.0,2.9M,5000.0,5K,42028.99,37,3223,2,0,2,0.06,69,77,Right,61,65,65,84,67,44,60,72,66,14,14,9,2,2,178
271539,Danilo Veiga,22,RB,Outfield,RB RM,Lecce,Serie A,2027,183.0,83.0,24.78,3000000.0,3M,6000.0,6K,43478.26,36,3026,0,1,0,0.03,69,78,Right,73,72,62,71,67,59,63,72,69,13,9,12,3,2,512
81732,Pedro Felipe,21,CB,Outfield,CB,"Sassuolo Jun 30, 2026 On loan",Serie A,,190.0,85.0,23.55,2900000.0,2.9M,30000.0,30K,42028.99,3,125,0,1,0,0.71,69,79,Right,72,78,63,78,66,48,68,68,68,10,10,12,3,2,557
